sample	tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species_subgroup	species_group	estimated_counts
SX03207	1541	0.00156989231367582	Terrisporobacter mayombei	Terrisporobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				127.706030040587
SX03207	47421	0.000747447654169222	Hydrogenophaga pseudoflava	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				60.8026243237037
SX03207	1805971	0.00124999717880444	Hydrogenophaga laconesensis	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				101.683520504205
SX03207	263067	0.000224094127467629	Malikia granosa	Malikia	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				18.2293849871092
SX03207	2497860	0.00114685740706344	Cellulosilyticum sp. WCF-2	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				93.2934094923897
SX03207	29360	0.000550466402897019	Cellulosilyticum lentocellum	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				44.7787904764638
SX03207	287	0.00219240881852971	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria			Pseudomonas aeruginosa group	178.345880160936
SX03207	933059	0.00352434152216287	Gemmobacter aquatilis	Gemmobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria				286.694609803383
SX03207	1549855	0.000734955217559201	Haematospirillum jordaniae	Haematospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria				59.7864020827883
SX03207	1547	0.000299799515262216	Erysipelatoclostridium ramosum	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria				24.3877911680355
SX03207	341225	0.000161991185838942	[Clostridium] saccharogumia	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria				13.1774969944404
SX03207	29348	0.000921042573552165	[Clostridium] spiroforme	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria				74.9240502307479
SX03207	2116	0.00965407277302341	Mycoplasma iowae	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria				785.329857867135
SX03207	34103	0.00226661714694352	Sphaerotilus natans	Sphaerotilus		Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				184.382505052415
SX03207	946333	0.000604200836950413	Rhizobacter gummiphilus	Rhizobacter		Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				49.1499254834053
SX03207	674703	0.000199345863370242	Rhodoplanes sp. Z2-YC6860	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria				16.2161879475791
SX03207	131080	0.000635300273702897	Limnobacter thiooxidans	Limnobacter	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				51.6797713649096
SX03207	795665	0.000135526786355902	Hydrogenophaga sp. PBC	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				11.0246974896936
SX03207	2116702	0.000218028150201923	Synechocystis sp. IPPAS B-1465	Synechocystis	Merismopediaceae	Synechococcales		Cyanobacteria	Terrabacteria group	Bacteria				17.7359359344758
SX03207	1148	0.000218028150201923	Synechocystis sp. PCC 6803	Synechocystis	Merismopediaceae	Synechococcales		Cyanobacteria	Terrabacteria group	Bacteria				17.7359359344758
SX03207	642250	0.000213070692738263	Gemmobacter fontiphilus	Gemmobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria				17.3326616421795
SX03207	392589	0.000560559064240069	Perlucidibaca piscinae	Perlucidibaca	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria				45.5997981987369
SX03207	755731	0.000258609601345736	Clostridium sp. BNL1100	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				21.0371152406716
SX03207	1756043	0.000425004945383585	Pseudorhodobacter sinensis	Pseudorhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria				34.5728772921185
SX03207	1678131	0.000429034613803226	Pseudorhodobacter psychrotolerans	Pseudorhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria				34.900678729051
SX03207	336804	0.00206784010364114	Thorsellia anophelis	Thorsellia	Thorselliaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				168.212588910896
SX03207	59803	0.00214258131220649	Sphingomonas echinoides	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria				174.292562004061
SX03207	169056	0.000685127745182306	Nordella oligomobilis	Nordella		Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria				55.7330866873451
SX03207	522889	0.00107525955046703	Sphaerotilus montanus	Sphaerotilus		Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				87.4691386518419
SX03207	53462	0.000865843357084142	Mycolicibacterium mageritense	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				70.4337595687237
SX03207	59750	0.000655187431031337	Mycolicibacterium wolinskyi	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				53.2975319521062
SX03207	2051552	0.000546809315525663	Mycobacterium sp. PYR15	Mycobacterium	Mycobacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				44.4812973900661
SX03207	1105367	0.000249233572453053	Paenirhodobacter enshiensis	Paenirhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria				20.2744034183385
SX03207	1126	0.000373649283034041	Microcystis aeruginosa	Microcystis	Microcystaceae	Chroococcales		Cyanobacteria	Terrabacteria group	Bacteria				30.3952482269701
SX03207	265719	0.000485817855674726	Aquimonas voraii	Aquimonas	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria		Bacteria				39.519825105572
SX03207	35830	0.000576000560967255	Hungateiclostridium cellulolyticum	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				46.8559176330033
SX03207	134537	0.000700740707038438	Paraburkholderia fungorum	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				57.0031542954558
SX03207	101564	0.000876107088022013	Pseudomonas alcaliphila	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria				71.2686832893267
SX03207	35818	0.000722498349464978	Helicobacter pullorum	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				58.7730732339275
SX03207	425254	0.000744222336507397	Cellulosilyticum ruminicola	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				60.5402544078672
SX03207	80878	0.000180115914781442	Acidovorax temperans	Acidovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				14.651889319726
SX03207	1686310	0.00124607420793139	Bartonella apis	Bartonella	Bartonellaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria				101.364398592594
SX03207	225992	0.00049827472376895	Comamonas kerstersii	Comamonas	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				40.5331539544328
SX03207	39480	0.00110866126071614	Andreesenia angusta	Andreesenia	Gottschalkiaceae	Tissierellales	Tissierellia	Firmicutes	Terrabacteria group	Bacteria				90.1862675754756
SX03207	433286	0.000323878570449818	Anaerocolumna cellulosilytica	Anaerocolumna	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				26.3465500703813
SX03207	36745	0.000445358440289789	Clostridium saccharoperbutylacetonicum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				36.2285730422535
SX03207	126385	0.000186856085822485	Providencia alcalifaciens	Providencia	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				15.2001820134017
SX03207	589104	0.000249137361884475	Rhizobium kunmingense	Rhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria				20.2665769772164
SX03207	395961	0.000232696374972519	Cyanothece sp. PCC 7425	Cyanothece	Cyanothecaceae	Oscillatoriales		Cyanobacteria	Terrabacteria group	Bacteria				18.9291520148895
SX03207	106649	0.000984092579948815	Acinetobacter guillouiae	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria				80.0529791010962
SX03207	1914871	0.000317749217142363	Dolichospermum sp. UHCC 0315A	Dolichospermum	Aphanizomenonaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria				25.8479455668798
SX03207	667306	0.000174396153319133	Aciditerrimonas ferrireducens	Aciditerrimonas	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Terrabacteria group	Bacteria				14.1866038840515
SX03207	391905	0.000396186149297898	Methylocystis heyeri	Methylocystis	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria				32.2285546869361
SX03207	2350	0.00029896483426137	Haliscomenobacter hydrossis	Haliscomenobacter	Haliscomenobacteraceae	Saprospirales	Saprospiria	Bacteroidetes	FCB group	Bacteria				24.3198923726597
SX03207	142864	0.000448849062682005	Cylindrospermum stagnale	Cylindrospermum	Nostocaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria				36.5125247019931
SX03207	1662285	0.000311421702355594	Methylophilus sp. TWE2	Methylophilus	Methylophilaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria		Bacteria				25.3332212215205
SX03207	1428345	0.000174396153319133	Roseomonas wooponensis	Roseomonas	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria				14.1866038840515
SX03207	876	0.000411075805314749	Desulfovibrio desulfuricans	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria		Bacteria				33.4397835349389
SX03207	466107	0.000186853021413356	Desulfovibrio litoralis	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria		Bacteria				15.1999327329123
SX03207	445220	0.000149482417130685	Reyranella massiliensis	Reyranella		Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria				12.1599461863298
SX03207	863372	0.00079723955803032	Herbaspirillum huttiense	Herbaspirillum	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				64.8530463270924
SX03207	28101	0.000348792310215819	Phyllobacterium myrsinacearum	Phyllobacterium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria				28.3732080591262
SX03207	1157986	0.000309869179292145	Wohlfahrtiimonas larvae	Wohlfahrtiimonas			Gammaproteobacteria	Proteobacteria		Bacteria				25.2069281278781
SX03207	1940240	0.000225776148759476	Wohlfahrtiimonas populi	Wohlfahrtiimonas			Gammaproteobacteria	Proteobacteria		Bacteria				18.3662123731371
SX03207	1903261	0.000211767599396439	Mailhella massiliensis	Mailhella	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria		Bacteria				17.2266589081021
SX03207	128785	0.00019930988950758	Pseudoxanthomonas mexicana	Pseudoxanthomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria		Bacteria				16.2132615817731
SX03207	1981098	0.000473360986745064	Sandarakinorhabdus cyanobacteriorum	Sandarakinorhabdus	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria				38.5064961887507
SX03207	884684	0.000261594229978699	Mageeibacillus indolicus	Mageeibacillus	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				21.2799058260772
SX03207	60548	0.000245981268122567	Paraburkholderia graminis	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				20.0098382179665
SX03207	102235	0.000311421702791266	Cyanobacterium stanieri	Cyanobacterium	Cyanobacteriaceae	Chroococcales		Cyanobacteria	Terrabacteria group	Bacteria				25.3332212569611
SX03207	327160	0.000351701217265439	Candidatus Accumulibacter phosphatis	Candidatus Accumulibacter			Betaproteobacteria	Proteobacteria		Bacteria				28.6098389208916
SX03207	232348	0.000673008524709336	Synechococcus sp. CB0101	Synechococcus	Synechococcaceae	Synechococcales		Cyanobacteria	Terrabacteria group	Bacteria				54.7472244595304
SX03207	1617448	0.000209956434693815	Geminocystis sp. NIES-3709	Geminocystis	Chroococcaceae	Chroococcales		Cyanobacteria	Terrabacteria group	Bacteria				17.0793260930378
SX03207	2025714	0.000246419684895567	Hydrogenophaga soli	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				20.0455021071997
SX03207	349934	0.00019930988950758	Brooklawnia cerclae	Brooklawnia	Propionibacteriaceae	Propionibacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				16.2132615817731
SX03207	570505	0.000224223625696029	Methylobacterium bullatum	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria				18.2399192794949
SX03207	35751	0.000336335438544041	Sporichthya polymorpha	Sporichthya	Sporichthyaceae	Sporichthyales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				27.3598789192421
SX03207	1346889	0.000161939285224909	Roseomonas eburnea	Roseomonas	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria				13.1732750351907
SX03207	37482	0.000199309890563986	Laceyella sacchari	Laceyella	Thermoactinomycetaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria				16.2132616677086
SX03207	167645	0.000183944110786183	Propionivibrio limicola	Propionivibrio	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria		Bacteria				14.9633015801236
SX03207	545533	0.000274051098072923	Alishewanella jeotgali	Alishewanella	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria		Bacteria				22.293234674938
SX03207	210512	0.000124568681777676	Sandarakinorhabdus limnophila	Sandarakinorhabdus	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria				10.1332885565686
SX03207	36845	0.00079723955803032	Clostridium intestinale	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				64.8530463270924
SX03207	68569	0.000448447251392055	Sphingomonas leidyi	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria				36.4798385589895
SX03207	100176	0.000124568680942238	Papillibacter cinnamivorans	Papillibacter	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				10.1332884886082
SX03207	1379270	0.000224223625696028	Gemmatimonas phototrophica	Gemmatimonas	Gemmatimonadaceae	Gemmatimonadales	Gemmatimonadetes	Gemmatimonadetes	FCB group	Bacteria				18.2399192794948
SX03207	89152	0.000784782689936096	Peptacetobacter hiranonis	Peptacetobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				63.8397174782316
SX03207	77675	0.000124568680942238	Paracraurococcus ruber	Paracraurococcus	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria				10.1332884886082
SX03207	1679721	0.000386162910920936	Herbinix luporum	Herbinix	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria				31.4131943146854
SX03207	533	0.000365406016135166	Beijerinckia indica	Beijerinckia	Beijerinckiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria				29.7246831945473
SX03207	93064	0.000161939285224909	Sphingomonas koreensis	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria				13.1732750351907
SX03207	1636152	0.000560559064240069	Planctomyces sp. SH-PL62	Planctomyces	Planctomycetaceae	Planctomycetales	Planctomycetia	Planctomycetes	PVC group	Bacteria				45.5997981987369
SX03207	1904640	0.00019930988950758	Betaproteobacteria bacterium GR16-43				Betaproteobacteria	Proteobacteria		Bacteria				16.2132615817731
SX03207	426	0.000147814215223672	Methylosinus trichosporium	Methylosinus	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria				12.0242429658
SX03207	562	0.000361249174732489	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria				29.3865366169638
SX03207	1555112	0.000137025549036461	Limnochorda pilosa	Limnochorda	Limnochordaceae	Limnochordales	Limnochordia	Firmicutes	Terrabacteria group	Bacteria				11.146617337469
SX03207	1678841	0.000161939285224909	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	FCB group	Bacteria				13.1732750351907
SX03207	1987356	0.000254046516128089	Aurantimicrobium sp. MWH-Mo1	Aurantimicrobium	Microbacteriaceae	Micrococcales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				20.6659219474716
SX03207	708131	0.000194400735263966	Aurantimicrobium minutum	Aurantimicrobium	Microbacteriaceae	Micrococcales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria				15.8139166115179
SX03207	349221	0.000186762037772291	Micavibrio aeruginosavorus	Micavibrio			Alphaproteobacteria	Proteobacteria		Bacteria				15.1925314866626
SX03207	654	0.000137025549036461	Aeromonas veronii	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria				11.146617337469
SX03207	2033869	0.000163791670118566	Rhodobacter sp. CZR27	Rhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria				13.323960989135
SX03207	1553448	0.000137025549036461	Gemmobacter intermedius	Gemmobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria				11.146617337469
SX03207	unassigned	0												0
SX03216	95149	0.182337799965009	Helicobacter pametensis	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				1572.29884909828
SX03216	222136	0.018497991578747	Helicobacter sp. MIT 01-6242	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria				159.508181383535
SX03216	34103	0.00605999494178262	Sphaerotilus natans	Sphaerotilus		Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria				52.2553363829915
