sample	tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species_subgroup	species_group	estimated_counts	gene.count	new.count	new.abundance
SX03207	1352	0.00123237086122067	Enterococcus faecium	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			100.249672447718	6	16.7082787412863	8.15394317170789e-05
SX03207	1541	0.00156989231367582	Terrisporobacter mayombei	Terrisporobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			127.706030040587	10.5	12.1624790514845	5.93551044655705e-05
SX03207	47421	0.000747447654169222	Hydrogenophaga pseudoflava	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			60.8026243237037	2	30.4013121618518	0.00014836391919926
SX03207	1805971	0.00124999717880444	Hydrogenophaga laconesensis	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			101.683520504205	2	50.8417602521025	0.000248117014483878
SX03207	263067	0.000224094127467629	Malikia granosa	Malikia	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			18.2293849871092	3	6.07646166236973	2.96542353926578e-05
SX03207	2497860	0.00114685740706344	Cellulosilyticum sp. WCF-2	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			93.2934094923897	11	8.4812190447627	4.13898877248906e-05
SX03207	29360	0.000550466402897019	Cellulosilyticum lentocellum	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			44.7787904764638	11	4.07079913422398	1.98662383587602e-05
SX03207	287	0.00219240881852971	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA		Pseudomonas aeruginosa group	178.345880160936	4	44.586470040234	0.000217590063323983
SX03207	933059	0.00352434152216287	Gemmobacter aquatilis	Gemmobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			286.694609803383	2.5	114.677843921353	0.000559648684863102
SX03207	1549855	0.000734955217559201	Haematospirillum jordaniae	Haematospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			59.7864020827883	5	11.9572804165577	5.83536978969987e-05
SX03207	1547	0.000299799515262216	Erysipelatoclostridium ramosum	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			24.3877911680355	5	4.8775582336071	2.38033691377514e-05
SX03207	341225	0.000161991185838942	[Clostridium] saccharogumia	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			13.1774969944404	5	2.63549939888808	1.28617152373107e-05
SX03207	29348	0.000921042573552165	[Clostridium] spiroforme	Erysipelatoclostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			74.9240502307479	5	14.9848100461496	7.3128591787986e-05
SX03207	2116	0.00965407277302341	Mycoplasma iowae	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			785.329857867135	2	392.664928933568	0.00191627609619382
SX03207	34103	0.00226661714694352	Sphaerotilus natans	Sphaerotilus		Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			184.382505052415	4	46.0956262631038	0.000224955019504718
SX03207	946333	0.000604200836950413	Rhizobacter gummiphilus	Rhizobacter		Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			49.1499254834053	3	16.3833084944684	7.99535179517661e-05
SX03207	674703	0.000199345863370242	Rhodoplanes sp. Z2-YC6860	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			16.2161879475791	1	16.2161879475791	7.91379393614992e-05
SX03207	131080	0.000635300273702897	Limnobacter thiooxidans	Limnobacter	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			51.6797713649096	2	25.8398856824548	0.000126103330379287
SX03207	795665	0.000135526786355902	Hydrogenophaga sp. PBC	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			11.0246974896936	1	11.0246974896936	5.38025240111068e-05
SX03207	2116702	0.000218028150201923	Synechocystis sp. IPPAS B-1465	Synechocystis	Merismopediaceae	Synechococcales		Cyanobacteria	Terrabacteria group	Bacteria	NA			17.7359359344758	2	8.8679679672379	4.32772926361994e-05
SX03207	1148	0.000218028150201923	Synechocystis sp. PCC 6803	Synechocystis	Merismopediaceae	Synechococcales		Cyanobacteria	Terrabacteria group	Bacteria	NA			17.7359359344758	2	8.8679679672379	4.32772926361994e-05
SX03207	642250	0.000213070692738263	Gemmobacter fontiphilus	Gemmobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			17.3326616421795	2.5	6.9330646568718	3.38346134232358e-05
SX03207	392589	0.000560559064240069	Perlucidibaca piscinae	Perlucidibaca	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			45.5997981987369	6	7.59996636645615	3.70892147650416e-05
SX03207	755731	0.000258609601345736	Clostridium sp. BNL1100	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			21.0371152406716	8	2.62963940508395	1.2833117404341e-05
SX03207	1756043	0.000425004945383585	Pseudorhodobacter sinensis	Pseudorhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			34.5728772921185	4	8.64321932302962	4.21804784752863e-05
SX03207	1678131	0.000429034613803226	Pseudorhodobacter psychrotolerans	Pseudorhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			34.900678729051	4	8.72516968226275	4.25804110969733e-05
SX03207	336804	0.00206784010364114	Thorsellia anophelis	Thorsellia	Thorselliaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			168.212588910896	7	24.0303698444137	0.000117272564780893
SX03207	59803	0.00214258131220649	Sphingomonas echinoides	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			174.292562004061	2	87.1462810020305	0.000425289662639144
SX03207	169056	0.000685127745182306	Nordella oligomobilis	Nordella		Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			55.7330866873451	2	27.8665433436726	0.000135993787471819
SX03207	522889	0.00107525955046703	Sphaerotilus montanus	Sphaerotilus		Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			87.4691386518419	4	21.8672846629605	0.000106716316636942
SX03207	53462	0.000865843357084142	Mycolicibacterium mageritense	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria	NA			70.4337595687237	2	35.2168797843619	0.000171864762907617
SX03207	59750	0.000655187431031337	Mycolicibacterium wolinskyi	Mycolicibacterium	Mycobacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria	NA			53.2975319521062	2	26.6487659760531	0.000130050812970906
SX03207	2051552	0.000546809315525663	Mycobacterium sp. PYR15	Mycobacterium	Mycobacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria	NA			44.4812973900661	2	22.2406486950331	0.000108538400854604
SX03207	1105367	0.000249233572453053	Paenirhodobacter enshiensis	Paenirhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			20.2744034183385	3	6.7581344727795	3.29809223864802e-05
SX03207	1126	0.000373649283034041	Microcystis aeruginosa	Microcystis	Microcystaceae	Chroococcales		Cyanobacteria	Terrabacteria group	Bacteria	NA			30.3952482269701	2	15.1976241134851	7.41671630484148e-05
SX03207	265719	0.000485817855674726	Aquimonas voraii	Aquimonas	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			39.519825105572	2	19.759912552786	9.64319583891082e-05
SX03207	35830	0.000576000560967255	Hungateiclostridium cellulolyticum	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			46.8559176330033	9	5.2062130703337	2.54072643703307e-05
SX03207	134537	0.000700740707038438	Paraburkholderia fungorum	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			57.0031542954558	6	9.5005257159093	4.63642892175678e-05
SX03207	101564	0.000876107088022013	Pseudomonas alcaliphila	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			71.2686832893267	4	17.8171708223317	8.69510262639536e-05
SX03207	35818	0.000722498349464978	Helicobacter pullorum	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			58.7730732339275	2	29.3865366169637	0.000143411630424827
SX03207	425254	0.000744222336507397	Cellulosilyticum ruminicola	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			60.5402544078672	11	5.50365949162429	2.68588568732965e-05
SX03207	80878	0.000180115914781442	Acidovorax temperans	Acidovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			14.651889319726	3	4.88396310657533	2.38346260799018e-05
SX03207	1686310	0.00124607420793139	Bartonella apis	Bartonella	Bartonellaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			101.364398592594	2	50.682199296297	0.000247338328069671
SX03207	225992	0.00049827472376895	Comamonas kerstersii	Comamonas	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			40.5331539544328	6	6.75552565907213	3.29681909022592e-05
SX03207	39480	0.00110866126071614	Andreesenia angusta	Andreesenia	Gottschalkiaceae	Tissierellales	Tissierellia	Firmicutes	Terrabacteria group	Bacteria	NA			90.1862675754756	6	15.0310445959126	7.33542247793758e-05
SX03207	433286	0.000323878570449818	Anaerocolumna cellulosilytica	Anaerocolumna	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			26.3465500703813	6	4.39109167839688	2.14293240864685e-05
SX03207	36745	0.000445358440289789	Clostridium saccharoperbutylacetonicum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			36.2285730422535	11	3.29350664020486	1.60729099602067e-05
SX03207	126385	0.000186856085822485	Providencia alcalifaciens	Providencia	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			15.2001820134017	7	2.1714545733431	1.05970922948714e-05
SX03207	589104	0.000249137361884475	Rhizobium kunmingense	Rhizobium	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			20.2665769772164	3	6.75552565907213	3.29681909022592e-05
SX03207	395961	0.000232696374972519	Cyanothece sp. PCC 7425	Cyanothece	Cyanothecaceae	Oscillatoriales		Cyanobacteria	Terrabacteria group	Bacteria	NA			18.9291520148895	3	6.3097173382965	3.07925654118269e-05
SX03207	106649	0.000984092579948815	Acinetobacter guillouiae	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			80.0529791010962	7	11.4361398715852	5.5810437484615e-05
SX03207	1914871	0.000317749217142363	Dolichospermum sp. UHCC 0315A	Dolichospermum	Aphanizomenonaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria	NA			25.8479455668798	5	5.16958911337596	2.52285328155246e-05
SX03207	667306	0.000174396153319133	Aciditerrimonas ferrireducens	Aciditerrimonas	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Terrabacteria group	Bacteria	NA			14.1866038840515	2	7.09330194202575	3.46166004473722e-05
SX03207	391905	0.000396186149297898	Methylocystis heyeri	Methylocystis	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			32.2285546869361	3	10.742851562312	5.24270647488862e-05
SX03207	2350	0.00029896483426137	Haliscomenobacter hydrossis	Haliscomenobacter	Haliscomenobacteraceae	Saprospirales	Saprospiria	Bacteroidetes	FCB group	Bacteria	NA			24.3198923726597	2	12.1599461863299	5.93427436240666e-05
SX03207	142864	0.000448849062682005	Cylindrospermum stagnale	Cylindrospermum	Nostocaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria	NA			36.5125247019931	4	9.12813117549828	4.45469362951135e-05
SX03207	1662285	0.000311421702355594	Methylophilus sp. TWE2	Methylophilus	Methylophilaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria		Bacteria	NA			25.3332212215205	2	12.6666106107602	6.1815357941736e-05
SX03207	1428345	0.000174396153319133	Roseomonas wooponensis	Roseomonas	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			14.1866038840515	5	2.8373207768103	1.38466401789489e-05
SX03207	876	0.000411075805314749	Desulfovibrio desulfuricans	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria		Bacteria	NA			33.4397835349389	3	11.1465945116463	5.43974035945714e-05
SX03207	466107	0.000186853021413356	Desulfovibrio litoralis	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria		Bacteria	NA			15.1999327329123	3	5.0666442443041	2.47261431766944e-05
SX03207	445220	0.000149482417130685	Reyranella massiliensis	Reyranella		Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			12.1599461863298	4	3.03998654658245	1.48356859060166e-05
SX03207	863372	0.00079723955803032	Herbaspirillum huttiense	Herbaspirillum	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			64.8530463270924	4	16.2132615817731	7.9123658165422e-05
SX03207	28101	0.000348792310215819	Phyllobacterium myrsinacearum	Phyllobacterium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			28.3732080591262	3	9.45773601970873	4.61554677365783e-05
SX03207	1157986	0.000309869179292145	Wohlfahrtiimonas larvae	Wohlfahrtiimonas			Gammaproteobacteria	Proteobacteria		Bacteria	NA			25.2069281278781	7	3.60098973255401	1.75734832389375e-05
SX03207	1940240	0.000225776148759476	Wohlfahrtiimonas populi	Wohlfahrtiimonas			Gammaproteobacteria	Proteobacteria		Bacteria	NA			18.3662123731371	7	2.62374462473387	1.28043498067156e-05
SX03207	1903261	0.000211767599396439	Mailhella massiliensis	Mailhella	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria		Bacteria	NA			17.2266589081021	3	5.74221963603403	2.80230736610766e-05
SX03207	128785	0.00019930988950758	Pseudoxanthomonas mexicana	Pseudoxanthomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			16.2132615817731	2	8.10663079088655	3.9561829082711e-05
SX03207	1981098	0.000473360986745064	Sandarakinorhabdus cyanobacteriorum	Sandarakinorhabdus	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			38.5064961887507	2	19.2532480943754	9.39593439056091e-05
SX03207	884684	0.000261594229978699	Mageeibacillus indolicus	Mageeibacillus	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			21.2799058260772	2	10.6399529130386	5.19249006710582e-05
SX03207	60548	0.000245981268122567	Paraburkholderia graminis	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			20.0098382179665	6	3.33497303632775	1.62752734967247e-05
SX03207	102235	0.000311421702791266	Cyanobacterium stanieri	Cyanobacterium	Cyanobacteriaceae	Chroococcales		Cyanobacteria	Terrabacteria group	Bacteria	NA			25.3332212569611	3	8.4444070856537	4.12102386854762e-05
SX03207	327160	0.000351701217265439	Candidatus Accumulibacter phosphatis	Candidatus Accumulibacter			Betaproteobacteria	Proteobacteria		Bacteria	NA			28.6098389208916	3	9.53661297363053	4.6540401582724e-05
SX03207	232348	0.000673008524709336	Synechococcus sp. CB0101	Synechococcus	Synechococcaceae	Synechococcales		Cyanobacteria	Terrabacteria group	Bacteria	NA			54.7472244595304	3	18.2490748198435	8.90587961341332e-05
SX03207	1617448	0.000209956434693815	Geminocystis sp. NIES-3709	Geminocystis	Chroococcaceae	Chroococcales		Cyanobacteria	Terrabacteria group	Bacteria	NA			17.0793260930378	3	5.69310869767927	2.77834033714827e-05
SX03207	2025714	0.000246419684895567	Hydrogenophaga soli	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			20.0455021071997	2	10.0227510535998	4.89128436152345e-05
SX03207	349934	0.00019930988950758	Brooklawnia cerclae	Brooklawnia	Propionibacteriaceae	Propionibacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria	NA			16.2132615817731	3	5.4044205272577	2.63745527218073e-05
SX03207	570505	0.000224223625696029	Methylobacterium bullatum	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			18.2399192794949	5.5	3.31634895990816	1.61843846247455e-05
SX03207	35751	0.000336335438544041	Sporichthya polymorpha	Sporichthya	Sporichthyaceae	Sporichthyales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria	NA			27.3598789192421	1	27.3598789192421	0.00013352117315415
SX03207	1346889	0.000161939285224909	Roseomonas eburnea	Roseomonas	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			13.1732750351907	5	2.63465500703814	1.28575944518811e-05
SX03207	37482	0.000199309890563986	Laceyella sacchari	Laceyella	Thermoactinomycetaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			16.2132616677086	12	1.35110513897572	6.59363821540024e-06
SX03207	167645	0.000183944110786183	Propionivibrio limicola	Propionivibrio	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria		Bacteria	NA			14.9633015801236	3	4.98776719337453	2.43412088571332e-05
SX03207	545533	0.000274051098072923	Alishewanella jeotgali	Alishewanella	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			22.293234674938	5	4.4586469349876	2.1759005995491e-05
SX03207	210512	0.000124568681777676	Sandarakinorhabdus limnophila	Sandarakinorhabdus	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			10.1332885565686	2	5.0666442782843	2.47261433425239e-05
SX03207	36845	0.00079723955803032	Clostridium intestinale	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			64.8530463270924	9	7.2058940363436	3.51660702957431e-05
SX03207	68569	0.000448447251392055	Sphingomonas leidyi	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			36.4798385589895	2	18.2399192794947	8.90141154360998e-05
SX03207	100176	0.000124568680942238	Papillibacter cinnamivorans	Papillibacter	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			10.1332884886082	9	1.12592094317869	5.49469848370987e-06
SX03207	1379270	0.000224223625696028	Gemmatimonas phototrophica	Gemmatimonas	Gemmatimonadaceae	Gemmatimonadales	Gemmatimonadetes	Gemmatimonadetes	FCB group	Bacteria	NA			18.2399192794948	2	9.1199596397474	4.450705771805e-05
SX03207	89152	0.000784782689936096	Peptacetobacter hiranonis	Peptacetobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			63.8397174782316	10.5	6.07997309316491	2.96713718120333e-05
